date,ACAD,ACHC,ACOR,ADUS,AERI,AGIO,AIMT,AKCA,AKRX,ALDR,ALEC,ALLK,ALLO,AMAG,AMED,AMEH,AMPH,ANAB,ANGO,ANIP
2005-07-11,9.07,4.521,,,,,,,2.97,,,,,10.8,30.5625,,,,25.55,151.92
2005-07-12,8.99,4.4511,,,,,,,2.85,,,,,10.8,30.045,,,,24.35,156.6
2005-07-13,8.95,4.4511,,,,,,,2.83,,,,,10.62,29.445,,,,24.4,140.4
2005-07-14,9.04,4.5384,,,,,,,2.84,,,,,10.545,29.385,,,,24.29,137.88
2005-07-15,8.98,4.4511,,,,,,,2.97,,,,,10.55,28.9275,,,,24.21,138.6
2005-07-18,8.83,4.3464,,,,,,,2.97,,,,,10.55,28.365,,,,26.0,134.28
2005-07-19,9.27,4.2591,,,,,,,3.04,,,,,11.07,29.175,,,,24.91,137.88
2005-07-20,9.5,4.4511,,,,,,,3.01,,,,,11.33,29.385,,,,25.18,136.44
2005-07-21,9.21,4.6781,,,,,,,3.1,,,,,11.0,28.8525,,,,24.42,141.48
2005-07-22,9.33,4.6082,,,,,,,3.15,,,,,11.0,29.3775,,,,25.6,141.48
2005-07-25,9.45,4.6431,,,,,,,3.0,,,,,10.8,28.56,,,,22.69,141.84
2005-07-26,9.49,4.8352,,,,,,,3.08,,,,,10.9,28.725,,,,21.9,140.4
2005-07-27,9.48,4.9748,,,,,,,2.94,,,,,11.054,28.7325,,,,22.53,144.0
2005-07-28,9.51,4.9399,,,,,,,2.84,,,,,11.25,29.55,,,,23.58,145.44
2005-07-29,9.55,5.0621,,,,,,,2.86,,,,,11.24,29.355,,,,24.21,145.44
2005-08-01,9.64,5.1144,,,,,,,2.89,,,,,11.4,29.88,,,,23.601,149.04
2005-08-02,9.67,4.9923,,,,,,,2.91,,,,,11.82,31.3875,,,,23.92,148.32
2005-08-03,9.25,5.0097,,,,,,,2.95,,,,,11.7,31.77,,,,24.02,150.48
2005-08-04,9.47,4.8002,,,,,,,2.82,,,,,11.65,30.885,,,,24.05,152.64
2005-08-05,9.09,4.5733,,,,,,,2.82,,,,,11.68,30.6,,,,23.8,151.2
2005-08-08,8.89,4.3639,,,,,,,2.85,,,,,12.0,30.855,,,,23.35,149.76
2005-08-09,8.87,4.3813,,,,,,,2.8,,,,,12.3,30.2925,,,,22.9,145.44
2005-08-10,8.69,4.4337,,,,,,,2.79,,,,,12.7,30.0,,,,23.42,144.36
2005-08-11,8.98,4.329,,,,,,,2.81,,,,,10.4,30.75,,,,23.87,146.16
2005-08-12,8.81,4.5035,,,,,,,2.8,,,,,9.62,30.4575,,,,23.34,144.0
2005-08-15,9.02,4.6257,,,,,,,2.8,,,,,9.55,30.375,,,,23.51,140.76
2005-08-16,8.86,4.713,,,,,,,2.75,,,,,9.0,30.06,,,,23.25,138.96
2005-08-17,8.66,4.7479,,,,,,,2.76,,,,,9.02,30.4875,,,,22.8,138.96
2005-08-18,8.56,4.6606,,,,,,,2.65,,,,,9.0,31.2225,,,,23.04,142.92
2005-08-19,8.88,4.3639,,,,,,,2.7,,,,,9.12,32.0025,,,,22.0999,140.04
2005-08-22,9.24,4.2766,,,,,,,2.58,,,,,9.3,32.6625,,,,21.96,142.56
2005-08-23,9.27,4.2766,,,,,,,2.55,,,,,9.44,32.1,,,,22.23,143.64
2005-08-24,9.46,4.4511,,,,,,,2.68,,,,,9.99,31.47,,,,22.21,143.64
2005-08-25,9.55,4.3988,,,,,,,2.68,,,,,9.9,31.5,,,,22.5,141.12
2005-08-26,9.24,4.3639,,,,,,,2.62,,,,,10.06,31.0575,,,,22.17,139.32
2005-08-29,9.39,4.3464,,,,,,,2.58,,,,,10.15,30.3375,,,,21.45,142.92
2005-08-30,9.45,4.3115,,,,,,,2.68,,,,,9.95,30.3225,,,,21.69,141.48
2005-08-31,9.57,4.2242,,,,,,,2.76,,,,,9.7,29.34,,,,21.6,140.76
2005-09-01,9.91,4.1369,,,,,,,2.68,,,,,9.9,29.97,,,,21.92,141.12
2005-09-02,10.07,4.329,,,,,,,2.78,,,,,9.95,29.685,,,,21.61,135.0
2005-09-06,10.13,4.6781,,,,,,,2.73,,,,,10.15,28.9125,,,,23.01,131.4
2005-09-07,10.35,4.3115,,,,,,,2.99,,,,,10.15,29.2875,,,,22.52,127.44
2005-09-08,11.0,4.4337,,,,,,,3.04,,,,,10.1,29.7075,,,,22.36,127.8
2005-09-09,11.01,4.6082,,,,,,,3.06,,,,,10.0,30.4275,,,,21.77,132.12
2005-09-12,11.04,4.5733,,,,,,,3.15,,,,,9.8,30.21,,,,22.63,134.64
2005-09-13,10.87,4.5733,,,,,,,3.15,,,,,9.69,29.64,,,,22.67,133.2
2005-09-14,10.75,4.7653,,,,,,,3.05,,,,,10.1,29.37,,,,22.76,142.2
2005-09-15,11.04,4.7828,,,,,,,3.64,,,,,10.0,29.025,,,,22.71,140.4
2005-09-16,11.02,4.713,,,,,,,3.47,,,,,9.7,28.965,,,,23.02,136.44
2005-09-19,11.06,4.6781,,,,,,,3.45,,,,,9.67,28.2375,,,,23.11,131.76
2005-09-20,11.31,4.5384,,,,,,,3.45,,,,,9.65,27.8925,,,,22.32,132.12
2005-09-21,10.71,4.7653,,,,,,,3.39,,,,,9.45,27.3375,,,,22.15,127.44
2005-09-22,10.9,4.7828,,,,,,,3.29,,,,,9.39,27.99,,,,22.02,122.4
2005-09-23,10.87,4.9224,,,,,,,3.24,,,,,9.4,28.4025,,,,22.06,120.6
2005-09-26,10.99,4.9748,,,,,,,3.2,,,,,9.63,28.8075,,,,23.2,122.76
2005-09-27,10.95,4.9224,,,,,,,3.13,,,,,9.6,28.47,,,,22.95,118.08
2005-09-28,10.87,5.0272,,,,,,,3.4,,,,,9.64,28.7925,,,,20.13,113.4
2005-09-29,11.13,4.9224,,,,,,,3.4,,,,,9.6,28.9575,,,,21.18,119.88
2005-09-30,11.37,4.9748,,,,,,,3.4,,,,,9.71,29.25,,,,21.0,120.6
2005-10-03,11.31,4.8875,,,,,,,3.29,,,,,9.6,28.41,,,,20.26,120.6
2005-10-04,11.15,4.8526,,,,,,,3.33,,,,,9.51,28.3575,,,,19.65,118.44
2005-10-05,11.02,4.8526,,,,,,,3.27,,,,,9.56,27.975,,,,19.82,115.2
2005-10-06,10.62,4.8177,,,,,,,3.19,,,,,9.43,27.0225,,,,19.64,115.92
2005-10-07,10.8,4.8002,,,,,,,3.25,,,,,9.45,26.7075,,,,20.11,114.48
2005-10-10,10.8,4.713,,,,,,,3.55,,,,,9.2,25.695,,,,20.36,113.04
2005-10-11,10.15,4.7479,,,,,,,3.75,,,,,9.15,25.38,,,,19.88,113.4
2005-10-12,10.87,4.7304,,,,,,,3.75,,,,,8.8,25.095,,,,18.44,109.08
2005-10-13,10.98,4.7304,,,,,,,3.75,,,,,9.28,25.875,,,,19.25,101.16
2005-10-14,11.02,4.8526,,,,,,,3.97,,,,,9.28,26.2725,,,,19.35,101.16
2005-10-17,11.41,4.713,,,,,,,4.18,,,,,8.9999,27.3075,,,,19.71,109.08
2005-10-18,11.18,4.5035,,,,,,,4.06,,,,,8.87,28.665,,,,21.35,109.08
2005-10-19,11.47,4.521,,,,,,,3.9,,,,,8.81,28.35,,,,21.63,107.64
2005-10-20,11.19,4.5384,,,,,,,3.69,,,,,8.85,27.9825,,,,21.8,105.84
2005-10-21,11.16,4.3988,,,,,,,3.78,,,,,8.85,28.215,,,,21.78,105.48
2005-10-24,11.27,4.4511,,,,,,,3.98,,,,,8.75,28.7175,,,,22.58,107.28
2005-10-25,11.24,4.4162,,,,,,,3.94,,,,,8.75,28.545,,,,22.93,108.0
2005-10-26,11.07,4.3988,,,,,,,3.85,,,,,8.52,28.2525,,,,22.45,115.92
2005-10-27,10.62,4.3639,,,,,,,3.98,,,,,8.45,28.1325,,,,21.32,106.92
2005-10-28,10.5,4.2766,,,,,,,3.94,,,,,8.36,28.6875,,,,21.56,108.72
2005-10-31,10.5,4.4511,,,,,,,4.1,,,,,9.15,28.6575,,,,21.85,109.8
2005-11-01,10.29,4.4511,,,,,,,3.95,,,,,8.98,30.855,,,,23.46,106.2
2005-11-02,10.32,4.5384,,,,,,,4.1,,,,,8.91,32.385,,,,22.97,110.52
2005-11-03,10.22,4.4511,,,,,,,4.04,,,,,8.8,30.8175,,,,22.58,117.0
2005-11-04,10.1,4.329,,,,,,,4.0,,,,,8.84,30.45,,,,22.7,120.24
2005-11-07,10.06,4.2068,,,,,,,3.9,,,,,8.9,30.1425,,,,22.83,127.44
2005-11-08,10.29,4.1719,,,,,,,3.89,,,,,8.9,29.385,,,,22.44,129.96
2005-11-09,10.47,4.1195,,,,,,,3.85,,,,,8.7,29.115,,,,22.3,134.64
2005-11-10,10.49,4.0148,,,,,,,4.0,,,,,9.1,30.42,,,,20.94,141.12
2005-11-11,10.29,4.0148,,,,,,,4.1,,,,,8.75,30.375,,,,20.98,154.44
2005-11-14,10.37,4.1719,,,,,,,4.13,,,,,9.0,29.79,,,,20.23,162.72
2005-11-15,9.67,3.5085,,,,,,,4.39,,,,,9.11,30.045,,,,19.96,153.72
2005-11-16,9.47,3.6482,,,,,,,4.23,,,,,9.1,30.15,,,,20.05,160.92
2005-11-17,9.76,3.9973,,,,,,,4.15,,,,,10.101,30.4275,,,,19.96,164.88
2005-11-18,9.49,4.0671,,,,,,,4.14,,,,,10.88,30.87,,,,20.1,159.84
2005-11-21,9.5,4.102,,,,,,,4.0699,,,,,10.98,30.2325,,,,19.81,151.92
2005-11-22,9.49,4.102,,,,,,,4.0,,,,,10.6,30.765,,,,20.09,160.92
2005-11-23,9.35,3.9449,,,,,,,4.04,,,,,10.68,31.275,,,,19.76,162.0
2005-11-25,9.3,3.9624,,,,,,,4.1,,,,,10.83,31.3125,,,,20.07,160.92
2005-11-28,9.25,3.9798,,,,,,,4.02,,,,,10.6,31.74,,,,20.0,154.8
2005-11-29,9.25,3.9275,,,,,,,4.05,,,,,10.66,32.385,,,,19.84,157.32
2005-11-30,8.77,3.9275,,,,,,,4.1,,,,,10.54,33.285,,,,20.61,160.56
2005-12-01,10.29,3.8402,,,,,,,4.07,,,,,10.52,34.9125,,,,22.29,155.52
2005-12-02,9.86,3.9275,,,,,,,3.98,,,,,10.56,33.8325,,,,22.04,153.0
2005-12-05,9.94,3.8751,,,,,,,3.89,,,,,10.6,33.6825,,,,22.33,154.08
2005-12-06,9.91,3.8402,,,,,,,3.85,,,,,10.64,34.065,,,,23.06,153.36
2005-12-07,9.94,3.7529,,,,,,,3.8,,,,,10.58,33.8775,,,,23.81,153.0
2005-12-08,9.79,3.6656,,,,,,,3.75,,,,,10.63,34.2075,,,,24.72,143.64
2005-12-09,9.67,3.9275,,,,,,,3.62,,,,,10.7,34.47,,,,24.0,140.4
2005-12-12,9.82,3.9275,,,,,,,3.44,,,,,10.59,34.29,,,,24.12,134.64
2005-12-13,10.06,3.7006,,,,,,,3.84,,,,,10.58,35.0175,,,,24.21,142.2
2005-12-14,9.97,3.8402,,,,,,,4.74,,,,,10.7,34.29,,,,25.82,140.76
2005-12-15,9.69,3.8402,,,,,,,4.56,,,,,10.77,33.09,,,,24.67,141.12
2005-12-16,9.71,3.7878,,,,,,,4.44,,,,,10.85,34.5375,,,,24.16,136.8
2005-12-19,9.75,3.7878,,,,,,,4.46,,,,,11.11,31.425,,,,24.24,135.0
2005-12-20,9.67,3.8577,,,,,,,4.41,,,,,11.21,31.5075,,,,24.1,135.36
2005-12-21,9.93,3.7529,,,,,,,4.42,,,,,11.4,32.64,,,,24.652,133.92
2005-12-22,10.0,3.8053,,,,,,,4.45,,,,,11.42,33.165,,,,25.08,133.2
2005-12-23,9.9,3.6656,,,,,,,4.5,,,,,11.33,32.61,,,,25.57,135.0
2005-12-27,9.71,3.5784,,,,,,,4.3,,,,,11.49,31.41,,,,25.5,134.64
2005-12-28,9.97,3.5609,,,,,,,4.4,,,,,10.98,31.89,,,,25.54,138.24
2005-12-29,9.94,3.5958,,,,,,,4.41,,,,,11.03,31.86,,,,25.5,130.32
2005-12-30,9.85,3.6307,,,,,,,4.56,,,,,11.08,31.68,,,,25.53,131.4
2006-01-03,9.99,3.5784,,,,,,,4.37,,,,,11.23,31.3425,,,,24.47,126.36
2006-01-04,9.97,3.5958,,,,,,,4.3,,,,,11.1601,32.4525,,,,23.74,126.36
2006-01-05,10.01,3.6656,,,,,,,4.3,,,,,11.6,33.6825,,,,24.19,131.4
2006-01-06,10.46,3.8053,,,,,,,4.22,,,,,13.6,34.485,,,,26.28,127.08
2006-01-09,10.69,3.8402,,,,,,,4.3,,,,,15.0,34.125,,,,26.39,140.76
2006-01-10,10.99,3.9798,,,,,,,4.4,,,,,14.5,33.4875,,,,28.78,147.6
2006-01-11,10.8,3.9798,,,,,,,4.46,,,,,15.0,33.585,,,,29.3,150.12
2006-01-12,10.71,4.0322,,,,,,,4.32,,,,,15.5,34.9725,,,,29.17,153.36
2006-01-13,10.71,3.9449,,,,,,,4.35,,,,,15.05,34.695,,,,27.7,156.6
2006-01-17,10.74,3.8402,,,,,,,4.31,,,,,15.7,34.2975,,,,28.45,154.08
2006-01-18,10.77,3.9275,,,,,,,4.25,,,,,16.0,33.6825,,,,28.43,152.64
2006-01-19,10.86,4.0671,,,,,,,4.29,,,,,17.01,33.5175,,,,28.15,158.4
2006-01-20,10.39,4.1893,,,,,,,4.25,,,,,19.13,32.13,,,,27.14,154.8
2006-01-23,9.93,4.0148,,,,,,,4.22,,,,,19.05,31.3875,,,,27.02,149.4
2006-01-24,10.09,3.9798,,,,,,,4.15,,,,,18.6,31.44,,,,28.33,148.68
2006-01-25,10.91,3.9973,,,,,,,4.14,,,,,18.65,31.695,,,,28.78,151.2
2006-01-26,10.55,4.0148,,,,,,,4.091,,,,,18.62,31.92,,,,29.54,151.2
2006-01-27,10.24,3.9798,,,,,,,4.28,,,,,19.15,33.2325,,,,28.03,151.2
2006-01-30,10.29,3.8402,,,,,,,4.25,,,,,20.0,33.3075,,,,28.05,162.0
2006-01-31,13.05,3.8402,,,,,,,4.2,,,,,19.98,34.0125,,,,28.11,168.84
2006-02-01,14.45,3.8402,,,,,,,4.2,,,,,21.56,33.615,,,,26.795,168.84
2006-02-02,15.4,3.7006,,,,,,,4.1,,,,,20.35,32.73,,,,25.51,160.2
2006-02-03,14.33,3.8751,,,,,,,4.1,,,,,20.34,31.35,,,,26.0,156.24
2006-02-06,13.81,3.6831,,,,,,,4.061,,,,,20.04,31.38,,,,26.3725,160.92
2006-02-07,13.57,3.7704,,,,,,,4.1,,,,,19.98,32.76,,,,25.4,156.24
2006-02-08,13.76,3.6831,,,,,,,4.0,,,,,19.5,29.8125,,,,26.38,153.36
2006-02-09,14.01,3.7704,,,,,,,4.06,,,,,19.91,30.06,,,,26.78,153.0
2006-02-10,14.49,3.7529,6.72,,,,,,4.22,,,,,19.95,29.9925,,,,25.6,152.28
2006-02-13,14.72,3.8577,6.0,,,,,,4.24,,,,,20.07,30.06,,,,24.69,152.28
2006-02-14,15.43,3.4038,6.0,,,,,,4.15,,,,,21.3,30.0,,,,24.76,144.0
2006-02-15,15.12,3.4038,6.04,,,,,,4.15,,,,,22.35,30.435,,,,26.53,146.88
2006-02-16,14.88,3.4736,6.28,,,,,,4.24,,,,,23.38,31.245,,,,26.9,154.08
2006-02-17,15.09,3.4038,6.22,,,,,,4.19,,,,,24.51,31.515,,,,27.1,150.48
2006-02-21,14.83,3.4911,6.21,,,,,,4.26,,,,,24.69,31.11,,,,25.87,150.48
2006-02-22,14.76,3.4911,6.33,,,,,,4.26,,,,,24.69,30.45,,,,25.39,145.08
2006-02-23,14.74,3.5784,6.34,,,,,,4.32,,,,,24.89,23.01,,,,25.24,135.0
2006-02-24,14.74,3.91,6.16,,,,,,4.35,,,,,25.0,23.2425,,,,25.31,132.84
2006-02-27,14.73,3.8053,6.25,,,,,,4.4,,,,,25.48,23.4375,,,,25.24,136.8
2006-02-28,14.97,3.7529,6.2,,,,,,4.65,,,,,25.0,24.135,,,,25.11,147.6
2006-03-01,14.63,3.8053,6.25,,,,,,4.52,,,,,25.1,25.6575,,,,24.64,149.4
2006-03-02,14.81,3.6656,6.12,,,,,,4.75,,,,,25.39,24.3675,,,,24.04,147.96
2006-03-03,15.23,3.7529,6.474,,,,,,4.85,,,,,27.2,24.1575,,,,24.54,149.4
2006-03-06,14.99,3.7704,6.55,,,,,,4.8,,,,,27.46,24.3075,,,,23.87,150.12
2006-03-07,14.81,3.8053,6.15,,,,,,4.85,,,,,27.21,24.1125,,,,24.17,150.12
2006-03-08,14.65,3.7704,6.1,,,,,,4.86,,,,,27.27,24.7725,,,,24.16,146.88
2006-03-09,14.83,3.8402,6.07,,,,,,4.83,,,,,27.2,24.3,,,,23.68,144.0
2006-03-10,15.24,3.8402,6.05,,,,,,4.62,,,,,26.95,24.9225,,,,22.8,145.8
2006-03-13,15.37,3.7704,6.17,,,,,,4.71,,,,,26.91,25.5075,,,,21.95,142.2
2006-03-14,16.35,3.8402,6.15,,,,,,4.79,,,,,27.61,26.445,,,,25.44,139.32
2006-03-15,16.86,3.7529,5.82,,,,,,4.72,,,,,29.51,26.25,,,,25.4,137.88
2006-03-16,17.8,3.6656,5.9,,,,,,4.62,,,,,30.69,26.13,,,,24.74,141.48
2006-03-17,16.34,3.7529,5.8526,,,,,,5.2,,,,,31.55,26.31,,,,24.98,138.6
2006-03-20,14.96,3.6656,5.98,,,,,,5.22,,,,,30.69,26.865,,,,26.0,138.24
2006-03-21,15.46,3.6656,5.8335,,,,,,5.2,,,,,30.6,26.2125,,,,26.5,136.44
2006-03-22,15.62,3.8402,6.0,,,,,,5.05,,,,,31.4,26.97,,,,28.64,138.96
2006-03-23,15.58,3.6656,6.0,,,,,,4.86,,,,,33.56,26.6175,,,,28.98,136.8
2006-03-24,14.81,3.7529,5.9,,,,,,4.8,,,,,33.34,26.7,,,,28.69,138.6
2006-03-27,14.58,3.5784,5.85,,,,,,4.7699,,,,,33.38,26.475,,,,29.01,137.88
2006-03-28,14.9,3.6482,5.66,,,,,,4.92,,,,,35.62,26.3775,,,,28.85,135.0
2006-03-29,15.7,3.718,5.76,,,,,,4.92,,,,,36.35,26.6475,,,,29.07,144.0
2006-03-30,15.7,3.6831,5.37,,,,,,4.88,,,,,37.25,26.3175,,,,29.38,156.6
2006-03-31,15.98,4.0148,5.22,,,,,,4.86,,,,,38.25,26.0625,,,,30.06,158.4
2006-04-03,15.57,3.9798,5.2,,,,,,4.97,,,,,36.93,25.335,,,,29.28,152.64
2006-04-04,15.93,3.9624,5.1,,,,,,4.92,,,,,38.13,25.38,,,,28.77,147.24
2006-04-05,16.13,3.9624,5.25,,,,,,5.06,,,,,38.05,25.5075,,,,28.83,149.76
2006-04-06,15.8,3.91,5.49,,,,,,5.3,,,,,37.7,24.87,,,,29.31,153.0
2006-04-07,15.24,3.9275,5.39,,,,,,5.03,,,,,36.77,24.525,,,,28.82,154.44
2006-04-10,15.26,3.8402,5.3,,,,,,5.2,,,,,33.85,24.645,,,,29.11,150.84
2006-04-11,14.71,3.6656,5.24,,,,,,5.1,,,,,29.4,24.3375,,,,28.47,148.68
2006-04-12,14.91,3.8402,5.12,,,,,,4.99,,,,,32.0,24.5025,,,,28.15,149.04
2006-04-13,14.9,3.6831,5.17,,,,,,5.0,,,,,31.91,24.765,,,,28.81,145.8
2006-04-17,14.9,3.7529,5.1,,,,,,4.9216,,,,,29.72,24.6,,,,29.28,149.4
2006-04-18,15.15,3.6656,5.14,,,,,,4.95,,,,,29.1,24.9675,,,,29.61,147.6
2006-04-19,15.28,3.6307,5.08,,,,,,5.0,,,,,29.93,24.9375,,,,29.88,149.4
2006-04-20,15.11,3.7529,4.81,,,,,,5.05,,,,,30.76,24.645,,,,29.79,151.2
2006-04-21,15.16,3.6656,4.85,,,,,,5.17,,,,,29.9,24.5625,,,,29.7,147.96
2006-04-24,14.14,3.6656,4.87,,,,,,5.06,,,,,28.45,24.4425,,,,29.4,154.08
2006-04-25,14.15,3.6656,4.91,,,,,,5.0,,,,,28.5,24.5475,,,,29.021,149.04
2006-04-26,13.55,3.6656,4.62,,,,,,5.25,,,,,27.1,24.4425,,,,29.35,147.6
2006-04-27,12.72,3.6656,4.97,,,,,,5.2,,,,,26.55,24.4125,,,,28.16,149.76
2006-04-28,11.57,3.8053,4.9,,,,,,5.25,,,,,26.1,24.87,,,,31.07,148.32
2006-05-01,11.9,3.8053,4.61,,,,,,5.1,,,,,27.25,24.75,,,,30.5,147.6
2006-05-02,11.86,3.7529,4.53,,,,,,4.99,,,,,27.08,26.6475,,,,29.69,148.68
2006-05-03,11.9,3.7355,4.7,,,,,,4.83,,,,,28.15,28.29,,,,28.66,153.36
2006-05-04,11.78,3.6656,5.06,,,,,,4.91,,,,,29.26,29.2275,,,,28.66,150.84
2006-05-05,12.02,3.5958,5.1,,,,,,4.97,,,,,30.3,28.77,,,,29.15,149.4
2006-05-08,11.98,3.6133,5.02,,,,,,4.8,,,,,29.81,29.16,,,,29.57,149.76
2006-05-09,11.85,3.6656,5.28,,,,,,4.8,,,,,30.29,28.92,,,,30.06,149.4
2006-05-10,11.59,3.6307,5.11,,,,,,4.7,,,,,29.85,28.7625,,,,28.15,143.64
2006-05-11,11.13,3.5958,4.9,,,,,,4.71,,,,,28.6,27.6525,,,,27.54,137.52
2006-05-12,10.86,3.6656,4.88,,,,,,4.62,,,,,27.2,27.495,,,,26.08,129.24
2006-05-15,11.35,3.5784,4.62,,,,,,4.62,,,,,25.9,27.5325,,,,25.77,126.0
2006-05-16,11.04,3.6656,4.22,,,,,,4.62,,,,,25.66,27.555,,,,26.84,133.92
2006-05-17,10.61,3.5784,3.92,,,,,,4.6,,,,,25.2,28.0725,,,,25.4,124.2
2006-05-18,10.5899,3.9624,3.96,,,,,,4.45,,,,,24.1,27.045,,,,24.66,132.48
2006-05-19,10.24,4.0148,3.56,,,,,,4.5,,,,,24.16,27.45,,,,25.74,122.04
2006-05-22,10.33,3.8402,3.75,,,,,,4.11,,,,,25.0,27.225,,,,24.96,117.0
2006-05-23,9.88,3.8402,3.71,,,,,,3.92,,,,,24.3,25.8375,,,,24.07,112.68
2006-05-24,9.81,4.102,3.78,,,,,,3.93,,,,,23.6,26.6925,,,,26.57,107.28
2006-05-25,10.39,3.9275,3.85,,,,,,4.0,,,,,25.45,26.985,,,,26.26,105.48
2006-05-26,10.49,3.9275,3.85,,,,,,4.12,,,,,26.2,26.88,,,,27.48,106.92
2006-05-30,10.26,3.8751,3.9,,,,,,4.05,,,,,26.25,26.2875,,,,26.39,106.56
2006-05-31,10.36,3.8402,3.85,,,,,,4.01,,,,,26.11,26.8125,,,,28.0,117.0
2006-06-01,10.41,3.8751,3.9,,,,,,4.16,,,,,25.06,26.775,,,,28.0,110.52
2006-06-02,10.35,3.8402,3.86,,,,,,4.19,,,,,25.11,27.195,,,,29.38,109.8
2006-06-05,9.97,3.7529,3.86,,,,,,4.2,,,,,25.05,26.8425,,,,29.07,106.2
2006-06-06,9.94,3.718,3.75,,,,,,4.3,,,,,24.75,26.82,,,,27.44,108.0
2006-06-07,9.83,3.7529,3.8,,,,,,4.27,,,,,24.23,27.7125,,,,26.76,106.2
2006-06-08,9.22,3.5784,3.85,,,,,,4.34,,,,,24.25,27.96,,,,26.95,102.6
2006-06-09,9.19,3.5435,3.75,,,,,,4.28,,,,,25.16,27.3075,,,,27.51,101.16
2006-06-12,9.04,3.5609,3.71,,,,,,4.05,,,,,25.85,26.895,,,,25.87,88.2
2006-06-13,8.58,3.5609,3.34,,,,,,4.09,,,,,25.25,26.775,,,,25.73,73.8
2006-06-14,8.73,3.5085,3.79,,,,,,4.1,,,,,27.05,26.8125,,,,25.8,79.2
2006-06-15,9.17,3.6656,3.89,,,,,,4.23,,,,,28.5,27.7275,,,,27.67,79.92
2006-06-16,8.87,3.7529,3.86,,,,,,4.29,,,,,29.02,28.29,,,,27.08,79.2
2006-06-19,8.58,3.6656,3.75,,,,,,4.29,,,,,28.94,28.0125,,,,26.34,81.0
2006-06-20,8.39,3.6482,3.76,,,,,,4.2,,,,,28.98,28.065,,,,26.0,79.92
2006-06-21,8.41,3.6482,3.71,,,,,,4.25,,,,,29.55,28.3125,,,,26.36,77.76
2006-06-22,8.12,3.6482,3.73,,,,,,4.2,,,,,29.52,28.215,,,,26.0,75.6
2006-06-23,7.97,3.9275,3.57,,,,,,4.2,,,,,29.62,28.0875,,,,25.67,74.16
2006-06-26,8.17,3.8926,3.8,,,,,,4.39,,,,,30.75,28.5075,,,,25.5,71.64
2006-06-27,7.62,3.7529,4.07,,,,,,4.19,,,,,30.56,28.05,,,,25.23,68.76
2006-06-28,7.78,3.8751,4.14,,,,,,4.24,,,,,29.99,28.1475,,,,25.17,83.52
2006-06-29,8.18,3.7006,3.75,,,,,,4.4,,,,,30.61,28.4925,,,,28.79,86.4
2006-06-30,8.44,3.8402,4.17,,,,,,3.98,,,,,30.22,28.425,,,,27.05,84.6
2006-07-03,8.6,3.8402,4.25,,,,,,4.06,,,,,30.08,28.6725,,,,26.94,87.12
2006-07-05,8.35,3.7529,3.9,,,,,,3.86,,,,,30.32,28.395,,,,26.52,83.16
2006-07-06,8.42,3.7529,4.0,,,,,,3.61,,,,,31.18,28.35,,,,27.02,80.64
2006-07-07,8.07,3.7529,4.11,,,,,,3.55,,,,,31.29,27.87,,,,26.07,79.92
2006-07-10,8.22,3.7529,4.05,,,,,,3.6,,,,,31.76,28.335,,,,26.32,81.0
2006-07-11,8.56,3.8926,4.13,,,,,,3.7,,,,,32.58,28.5,,,,26.01,75.96
2006-07-12,8.39,3.7529,3.86,,,,,,3.7,,,,,32.6,27.9225,,,,25.93,73.8
2006-07-13,7.69,3.7529,3.96,,,,,,3.43,,,,,32.18,28.035,,,,24.47,72.0
2006-07-14,7.52,3.7355,3.76,,,,,,3.3,,,,,30.96,27.2625,,,,24.8,71.64
2006-07-17,6.77,3.8751,3.75,,,,,,3.24,,,,,30.77,27.3675,,,,24.1,68.04
2006-07-18,6.46,3.8577,3.75,,,,,,3.35,,,,,31.14,26.925,,,,23.99,70.56
2006-07-19,6.55,3.9275,3.7,,,,,,3.6,,,,,32.3,27.18,,,,24.96,69.12
2006-07-20,6.33,3.9798,3.7,,,,,,3.34,,,,,32.32,26.46,,,,24.01,68.4
2006-07-21,6.49,3.8402,3.95,,,,,,3.28,,,,,31.75,26.055,,,,23.55,70.2
2006-07-24,6.84,3.8926,3.55,,,,,,3.58,,,,,32.72,26.9775,,,,24.0,71.64
2006-07-25,6.77,3.8926,3.5,,,,,,3.79,,,,,33.2,27.375,,,,23.98,70.2
2006-07-26,6.63,4.0148,3.45,,,,,,3.93,,,,,33.19,27.7575,,,,23.5,71.64
2006-07-27,6.53,4.102,3.41,,,,,,3.73,,,,,32.82,27.5325,,,,23.08,69.84
2006-07-28,6.63,4.102,3.44,,,,,,4.05,,,,,32.38,28.485,,,,23.58,71.28
2006-07-31,6.43,4.1195,3.2,,,,,,4.01,,,,,32.07,28.5825,,,,23.0,79.2
2006-08-01,6.2,3.9973,3.0,,,,,,4.03,,,,,30.77,28.6125,,,,22.2,66.96
2006-08-02,6.32,3.9275,2.94,,,,,,4.0,,,,,31.73,29.2575,,,,23.65,68.4
2006-08-03,6.19,3.9449,3.07,,,,,,4.05,,,,,32.39,28.9275,,,,23.61,68.04
2006-08-04,5.8,3.9449,3.4,,,,,,3.88,,,,,32.68,28.4175,,,,24.24,69.12
2006-08-07,5.92,3.9449,3.96,,,,,,3.9,,,,,32.3,27.99,,,,23.81,70.92
2006-08-08,6.03,3.9275,3.8,,,,,,3.75,,,,,32.19,27.8175,,,,23.4,73.8
